raman_shift (cm-1),normalized_intensity
1567.65455751613,0.019880536327526562
1569.06422984349,0.018747361451286
1570.47339551241,0.0344715223579251
1571.88205472536,0.040018623949153176
1573.29020768468,0.04666581642279799
1574.6978545926,0.062264834246069614
1576.10499565123,0.07973213891237463
1577.51163106254,0.10426125337951256
1578.91776102841,0.12257516959541657
1580.32338575059,0.1457955343703836
1581.72850543069,0.16103230230954607
1583.13312027024,0.18100742141135645
1584.53723047062,0.2143161065302768
1585.94083623311,0.23990777348388895
1587.34393775884,0.2610966841002919
1588.74653524887,0.27886671471017016
1590.14862890409,0.28814514146652864
1591.55021892531,0.2748013898107741
1592.95130551321,0.2500819693104596
1594.35188886833,0.2260073327346806
1595.75196919113,0.20015101841704017
1597.15154668191,0.16633329125194424
1598.55062154089,0.14646209633756305
1599.94919396815,0.13131923553195798
1601.34726416366,0.1121038994495473
1602.74483232725,0.10367713781063091
1604.14189865868,0.09022168398263082
1605.53846335753,0.07517996371445332
1606.93452662332,0.06458161887182223
1608.33008865542,0.06469962829626844
1609.72514965308,0.05443408860284407
1611.11970981545,0.044035972221723535
1612.51376934155,0.04844400743003681
1613.90732843029,0.04325453504401514
1615.30038728045,0.029574505469277233
1616.69294609071,0.019300827236952294
1618.08500505963,0.010976876823222995
1619.47656438563,0.014334805812220713
1620.86762426705,0.02071059691573194
1622.25818490208,0.017605865742332062
1623.6482464888,0.011737991378464126
1625.0378092252,0.018346478110079296
1626.42687330912,0.03242084940173597
