wavenumber_cm-1,intensity_normalized
992.0,0.18635644345215072
993.0,0.19275670832682046
994.0,0.1968353876573921
995.0,0.1978244325558331
996.0,0.19515296611551966
997.0,0.1886127079749302
998.0,0.17844649412362334
999.0,0.16533112914279086
1000.0,0.15026056597045534
1001.0,0.13436653810723317
1002.0,0.11872981638097961
1003.0,0.1042316842343141
1004.0,0.0914756960038422
1005.0,0.0807837592670292
1006.0,0.07224860481006247
1007.0,0.06581382517584414
1008.0,0.061354057065803186
1009.0,0.05873747847899326
1010.0,0.05786414396691051
1011.0,0.05868146764729806
1012.0,0.06118053249147142
1013.0,0.0653757008856392
1014.0,0.07126900284053439
1015.0,0.07880303214571475
1016.0,0.0878118082052113
1017.0,0.09798525335287542
1018.0,0.10886490532163746
1019.0,0.11988262677331957
1020.0,0.13044039809348312
1021.0,0.1400122775230813
1022.0,0.14823675039809875
1023.0,0.15496600889122805
1024.0,0.16025109059215228
1025.0,0.16426485742397018
1026.0,0.16718962459187717
1027.0,0.16911212493283362
1028.0,0.16996779095793219
1029.0,0.16955836676460864
1030.0,0.16763860591541446
1031.0,0.16404100205520408
1032.0,0.15879333668985138
1033.0,0.15218785503033128
1034.0,0.1447805183045667
1035.0,0.13732474137196965
1036.0,0.13066487172480842
1037.0,0.12562225406260835
1038.0,0.12289983405899649
1039.0,0.1230156923419598
1040.0,0.1262611140858563
1041.0,0.13267279419718309
1042.0,0.14201391555429152
1043.0,0.15377066807790302
1044.0,0.16718050374757273
1045.0,0.1813078009963679
1046.0,0.1951687906659534
1047.0,0.2078853566337711
1048.0,0.21882734822480598
1049.0,0.22769680597968414
1050.0,0.23452120576184296
1051.0,0.23955343965597753
1052.0,0.24311194949872328
1053.0,0.24541955590622186
1054.0,0.24650192808434573
1055.0,0.24618379801907433
1056.0,0.24418182997987742
1057.0,0.24025413066249734
1058.0,0.23434453034539934
1059.0,0.2266641836662124
1060.0,0.21768109870938454
1061.0,0.20802682878114517
1062.0,0.1983615243360595
1063.0,0.18925053436827902
1064.0,0.1810942951783561
1065.0,0.17412571301071203
1066.0,0.16845965070067176
1067.0,0.1641610403131072
1068.0,0.16129827387794649
1069.0,0.15996405262465713
1070.0,0.16026663859011925
1071.0,0.16230866213614317
1072.0,0.1661711241351146
1073.0,0.17190805427747766
1074.0,0.1795409536771447
1075.0,0.18903287175443145
1076.0,0.20022739800698144
1077.0,0.21275752263436531
1078.0,0.22595421711779662
1079.0,0.23880124245378928
1080.0,0.2499799620723586
